"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-11-02 04:00","2018","11","02","04:00","4.3","","2.6","","89","","6","","14","","24.1","","97.90","","","","","","Mostly Cloudy"
"2018-11-02 05:00","2018","11","02","05:00","4.2","","2.8","","90","","3","","14","","24.1","","97.95","","","","","","NA"
"2018-11-02 06:00","2018","11","02","06:00","3.6","","2.9","","95","","2","","16","","3.6","","97.96","","","","","","Rain,Fog"
"2018-11-02 07:00","2018","11","02","07:00","3.2","","2.5","","95","","1","","20","","6.4","","98.00","","","","","","Rain,Fog"
"2018-11-02 08:00","2018","11","02","08:00","3.3","","2.6","","95","","1","","17","","4.8","","98.03","","","","","","Rain,Fog"
"2018-11-02 09:00","2018","11","02","09:00","3.8","","3.0","","94","","2","","15","","9.7","","98.08","","","","","","Rain,Fog"
"2018-11-02 10:00","2018","11","02","10:00","4.1","","3.2","","94","","2","","14","","8.1","","98.11","","","","","","Rain,Fog"
"2018-11-02 11:00","2018","11","02","11:00","4.5","","3.5","","93","","2","","12","","8.1","","98.17","","","","","","Rain,Fog"
"2018-11-02 12:00","2018","11","02","12:00","4.7","","3.8","","94","","1","","9","","6.4","","98.18","","","","","","Rain,Fog"
"2018-11-02 13:00","2018","11","02","13:00","4.7","","3.7","","93","","36","","10","","4.0","","98.22","","","","","","Rain,Fog"
"2018-11-02 14:00","2018","11","02","14:00","5.0","","4.3","","95","","1","","10","","4.8","","98.23","","","","","","Rain,Fog"
"2018-11-02 15:00","2018","11","02","15:00","5.0","","4.3","","95","","36","","8","","11.3","","98.26","","","","","","NA"
"2018-11-02 16:00","2018","11","02","16:00","4.8","","3.7","","92","","34","","9","","24.1","","98.33","","","","","","Cloudy"
"2018-11-02 17:00","2018","11","02","17:00","4.8","","3.4","","91","","33","","9","","24.1","","98.45","","","","","","NA"
"2018-11-02 18:00","2018","11","02","18:00","4.7","","3.5","","92","","1","","7","","24.1","","98.46","","","","","","NA"
"2018-11-02 19:00","2018","11","02","19:00","4.3","","3.2","","93","","35","","13","","24.1","","98.42","","","","","","Mostly Cloudy"
"2018-11-02 20:00","2018","11","02","20:00","4.1","","3.1","","93","","36","","5","","24.1","","98.48","","","","","","NA"
"2018-11-02 21:00","2018","11","02","21:00","4.1","","3.0","","93","","34","","8","","24.1","","98.45","","","","","","NA"
"2018-11-02 22:00","2018","11","02","22:00","4.0","","2.9","","92","","35","","7","","24.1","","98.43","","","","","","Mostly Cloudy"
"2018-11-02 23:00","2018","11","02","23:00","3.8","","2.8","","94","","35","","8","","20.9","","98.38","","","","","","Rain Showers"
"2018-11-03 00:00","2018","11","03","00:00","3.7","","2.9","","95","","36","","8","","24.1","","98.28","","","","","","NA"
"2018-11-03 01:00","2018","11","03","01:00","3.8","","2.7","","92","","36","","7","","24.1","","98.35","","","","","","Mostly Cloudy"
"2018-11-03 02:00","2018","11","03","02:00","3.7","","2.2","","90","","34","","9","","24.1","","98.35","","","","","","NA"
"2018-11-03 03:00","2018","11","03","03:00","3.6","","2.2","","91","","34","","4","","20.9","","98.39","","","","","","Rain"
"2018-11-03 04:00","2018","11","03","04:00","3.4","","2.2","","92","","32","","12","","20.9","","98.40","","","","","","Rain"
"2018-11-03 05:00","2018","11","03","05:00","3.1","","1.8","","92","","32","","9","","22.5","","98.37","","","","","","Rain"
"2018-11-03 06:00","2018","11","03","06:00","3.0","","1.7","","91","","30","","7","","20.9","","98.45","","","","","","Rain"
"2018-11-03 07:00","2018","11","03","07:00","2.4","","1.3","","93","","30","","14","","19.3","","98.51","","","","","","Rain"
"2018-11-03 08:00","2018","11","03","08:00","2.1","","1.3","","94","","28","","9","","24.1","","98.61","","","","","","Drizzle"
"2018-11-03 09:00","2018","11","03","09:00","3.6","","2.5","","92","","32","","18","","24.1","","98.67","","","","","","NA"
"2018-11-03 10:00","2018","11","03","10:00","4.6","","1.8","","82","","31","","20","","24.1","","98.78","","","","","","Mostly Cloudy"
"2018-11-03 11:00","2018","11","03","11:00","5.5","","0.8","","72","","29","","19","","24.1","","98.88","","","","","","NA"
"2018-11-03 12:00","2018","11","03","12:00","6.1","","-1.2","","60","","31","","30","","24.1","","98.95","","","","","","NA"
"2018-11-03 13:00","2018","11","03","13:00","5.8","","-1.0","","61","","28","","20","","24.1","","99.06","","","","","","Mostly Cloudy"
"2018-11-03 14:00","2018","11","03","14:00","5.4","","-1.7","","60","","28","","25","","24.1","","99.20","","","","","","NA"
"2018-11-03 15:00","2018","11","03","15:00","5.7","","-1.7","","59","","30","","18","","24.1","","99.32","","","","","","NA"
"2018-11-03 16:00","2018","11","03","16:00","5.5","","-1.4","","61","","29","","12","","24.1","","99.45","","","","","","Mostly Cloudy"
"2018-11-03 17:00","2018","11","03","17:00","4.8","","-1.3","","65","","29","","19","","24.1","","99.63","","","","","","NA"
"2018-11-03 18:00","2018","11","03","18:00","4.1","","-1.1","","69","","30","","11","","24.1","","99.74","","","","","","NA"
"2018-11-03 19:00","2018","11","03","19:00","4.1","","-1.1","","69","","31","","15","","24.1","","99.87","","","","","","Mostly Cloudy"
"2018-11-03 20:00","2018","11","03","20:00","4.0","","-1.0","","70","","28","","13","","24.1","","100.00","","","","","","NA"
"2018-11-03 21:00","2018","11","03","21:00","3.8","","-1.0","","71","","29","","14","","24.1","","100.10","","","","","","NA"
"2018-11-03 22:00","2018","11","03","22:00","3.4","","-2.3","","66","","32","","13","","24.1","","100.14","","","","","","Mostly Cloudy"
"2018-11-03 23:00","2018","11","03","23:00","2.3","","-2.5","","71","","26","","7","","24.1","","100.28","","","","","","NA"
"2018-11-04 00:00","2018","11","04","00:00","1.3","","-2.0","","79","","25","","7","","24.1","","100.32","","","","","","NA"
"2018-11-04 01:00","2018","11","04","01:00","1.2","","-1.8","","80","","25","","7","","24.1","","100.43","","","","","","Clear"
"2018-11-04 02:00","2018","11","04","02:00","0.8","","-1.7","","83","","27","","5","","24.1","","100.55","","","","","","NA"
"2018-11-04 03:00","2018","11","04","03:00","0.2","","-1.5","","88","","26","","6","","24.1","","100.57","","","","","","NA"
"2018-11-04 04:00","2018","11","04","04:00","0.0","","-1.7","","88","","26","","8","","24.1","","100.62","","","","-3","","Mainly Clear"
"2018-11-04 05:00","2018","11","04","05:00","-0.6","","-2.0","","91","","28","","4","","24.1","","100.71","","","","-2","","NA"
"2018-11-04 06:00","2018","11","04","06:00","-2.1","","-3.2","","92","","36","","3","","24.1","","100.78","","","","-3","","NA"
"2018-11-04 07:00","2018","11","04","07:00","-2.5","","-3.3","","94","","36","","3","","24.1","","100.81","","","","-4","","Mainly Clear"
"2018-11-04 08:00","2018","11","04","08:00","-0.2","","-1.1","","94","","36","","2","","24.1","","100.90","","","","-1","","NA"
"2018-11-04 09:00","2018","11","04","09:00","3.0","","-0.6","","77","","5","","8","","24.1","","100.90","","","","","","NA"
"2018-11-04 10:00","2018","11","04","10:00","5.1","","-2.1","","59","","8","","8","","24.1","","100.89","","","","","","Clear"
"2018-11-04 11:00","2018","11","04","11:00","5.9","","-1.5","","59","","12","","14","","24.1","","100.87","","","","","","NA"
"2018-11-04 12:00","2018","11","04","12:00","6.3","","-0.8","","60","","9","","14","","24.1","","100.78","","","","","","NA"
"2018-11-04 13:00","2018","11","04","13:00","6.1","","0.3","","67","","11","","19","","24.1","","100.68","","","","","","Mostly Cloudy"
"2018-11-04 14:00","2018","11","04","14:00","5.5","","0.5","","70","","13","","24","","24.1","","100.65","","","","","","NA"
"2018-11-04 15:00","2018","11","04","15:00","4.9","","0.3","","72","","10","","26","","24.1","","100.60","","","","","","NA"
"2018-11-04 16:00","2018","11","04","16:00","4.9","","0.4","","73","","11","","28","","24.1","","100.52","","","","","","Mostly Cloudy"
"2018-11-04 17:00","2018","11","04","17:00","4.8","","0.6","","75","","10","","23","","24.1","","100.41","","","","","","NA"
"2018-11-04 18:00","2018","11","04","18:00","5.0","","1.6","","79","","10","","19","","24.1","","100.42","","","","","","NA"
"2018-11-04 19:00","2018","11","04","19:00","5.3","","1.9","","79","","10","","22","","24.1","","100.34","","","","","","Mostly Cloudy"
"2018-11-04 20:00","2018","11","04","20:00","5.4","","2.2","","80","","10","","23","","24.1","","100.21","","","","","","NA"
"2018-11-04 21:00","2018","11","04","21:00","4.4","","1.6","","82","","9","","16","","24.1","","100.20","","","","","","NA"
"2018-11-04 22:00","2018","11","04","22:00","4.1","","1.4","","83","","9","","18","","24.1","","100.13","","","","","","Cloudy"
"2018-11-04 23:00","2018","11","04","23:00","4.4","","2.1","","85","","7","","15","","24.1","","100.04","","","","","","NA"
"2018-11-05 00:00","2018","11","05","00:00","4.9","","2.8","","86","","10","","14","","24.1","","99.94","","","","","","NA"
"2018-11-05 01:00","2018","11","05","01:00","5.3","","3.2","","86","","9","","14","","24.1","","99.80","","","","","","Cloudy"
"2018-11-05 02:00","2018","11","05","02:00","6.8","","3.1","","78","","12","","16","","24.1","","99.80","","","","","","NA"
"2018-11-05 03:00","2018","11","05","03:00","6.5","","3.0","","78","","11","","12","","24.1","","99.76","","","","","","NA"
"2018-11-05 04:00","2018","11","05","04:00","6.6","","3.1","","78","","11","","14","","24.1","","99.69","","","","","","Cloudy"
"2018-11-05 05:00","2018","11","05","05:00","6.3","","4.2","","86","","11","","12","","16.1","","99.67","","","","","","Rain"
"2018-11-05 06:00","2018","11","05","06:00","6.2","","4.9","","91","","11","","15","","16.1","","99.61","","","","","","Rain"
"2018-11-05 07:00","2018","11","05","07:00","6.5","","4.9","","89","","13","","10","","16.1","","99.56","","","","","","Rain"
"2018-11-05 08:00","2018","11","05","08:00","7.3","","5.0","","86","","13","","16","","19.3","","99.54","","","","","","NA"
"2018-11-05 09:00","2018","11","05","09:00","7.2","","6.0","","92","","15","","17","","3.2","","99.52","","","","","","Rain,Fog"
"2018-11-05 10:00","2018","11","05","10:00","7.5","","7.0","","96","","14","","12","","3.2","","99.50","","","","","","Rain,Fog"
"2018-11-05 11:00","2018","11","05","11:00","7.8","","7.3","","97","","15","","13","","3.2","","99.49","","","","","","Drizzle,Fog"
"2018-11-05 12:00","2018","11","05","12:00","8.9","","8.6","","98","","17","","13","","4.0","","99.42","","","","","","Drizzle,Fog"
"2018-11-05 13:00","2018","11","05","13:00","9.7","","8.9","","95","","17","","14","","24.1","","99.40","","","","","","Cloudy"
"2018-11-05 14:00","2018","11","05","14:00","10.2","","9.1","","93","","17","","11","","24.1","","99.34","","","","","","NA"
"2018-11-05 15:00","2018","11","05","15:00","10.1","","9.4","","95","","17","","11","","2.8","","99.33","","","","","","Drizzle,Fog"
"2018-11-05 16:00","2018","11","05","16:00","10.2","","9.8","","97","","17","","7","","16.1","","99.31","","","","","","Cloudy"
"2018-11-05 17:00","2018","11","05","17:00","9.6","","9.2","","98","","12","","8","","11.3","","99.26","","","","","","NA"
"2018-11-05 18:00","2018","11","05","18:00","9.4","","9.1","","98","","9","","7","","24.1","","99.22","","","","","","NA"
"2018-11-05 19:00","2018","11","05","19:00","8.8","","8.5","","98","","9","","6","","19.3","","99.19","","","","","","Mostly Cloudy"
"2018-11-05 20:00","2018","11","05","20:00","9.1","","8.7","","98","","11","","10","","16.1","","99.18","","","","","","NA"
"2018-11-05 21:00","2018","11","05","21:00","9.2","","8.9","","98","","12","","9","","12.9","","99.12","","","","","","NA"
"2018-11-05 22:00","2018","11","05","22:00","9.1","","8.8","","97","","11","","7","","12.9","","99.11","","","","","","Cloudy"
"2018-11-05 23:00","2018","11","05","23:00","8.5","","8.1","","98","","11","","6","","19.3","","99.02","","","","","","NA"
"2018-11-06 00:00","2018","11","06","00:00","8.5","","8.1","","97","","12","","8","","24.1","","98.98","","","","","","NA"
"2018-11-06 01:00","2018","11","06","01:00","7.7","","7.3","","97","","10","","7","","24.1","","98.86","","","","","","Mostly Cloudy"
"2018-11-06 02:00","2018","11","06","02:00","8.2","","7.9","","98","","10","","8","","24.1","","98.80","","","","","","NA"
"2018-11-06 03:00","2018","11","06","03:00","8.6","","8.2","","97","","10","","15","","24.1","","98.63","","","","","","NA"
"2018-11-06 04:00","2018","11","06","04:00","8.6","","8.1","","97","","10","","10","","12.9","","98.52","","","","","","Rain"
"2018-11-06 05:00","2018","11","06","05:00","8.3","","7.8","","97","","9","","13","","12.9","","98.39","","","","","","Rain"
"2018-11-06 06:00","2018","11","06","06:00","8.4","","8.0","","97","","10","","23","","12.9","","98.15","","","","","","Rain"
"2018-11-06 07:00","2018","11","06","07:00","8.5","","8.0","","97","","11","","27","","12.9","","98.03","","","","","","Rain"
"2018-11-06 08:00","2018","11","06","08:00","8.9","","8.4","","97","","15","","27","","19.3","","97.73","","","","","","Rain"
"2018-11-06 09:00","2018","11","06","09:00","9.3","","8.8","","97","","14","","24","","16.1","","97.75","","","","","","Rain"
"2018-11-06 10:00","2018","11","06","10:00","9.1","","8.6","","97","","13","","19","","16.1","","97.60","","","","","","Rain"
"2018-11-06 11:00","2018","11","06","11:00","9.4","","9.1","","98","","13","","12","","4.0","","97.57","","","","","","Rain,Fog"
"2018-11-06 12:00","2018","11","06","12:00","13.1","","12.3","","95","","18","","23","","24.1","","97.48","","","","","","NA"
"2018-11-06 13:00","2018","11","06","13:00","16.1","","9.1","","63","","23","","40","","24.1","","97.37","","","","","","Mostly Cloudy"
"2018-11-06 14:00","2018","11","06","14:00","14.2","","7.0","","62","","23","","36","","24.1","","97.42","","","","","","NA"
"2018-11-06 15:00","2018","11","06","15:00","13.3","","6.2","","62","","23","","31","","24.1","","97.53","","","","","","NA"
"2018-11-06 16:00","2018","11","06","16:00","12.4","","6.5","","67","","22","","33","","24.1","","97.61","","","","","","Rain Showers"
"2018-11-06 17:00","2018","11","06","17:00","11.5","","6.8","","73","","22","","19","","24.1","","97.69","","","","","","Rain Showers"
"2018-11-06 18:00","2018","11","06","18:00","10.9","","6.0","","72","","23","","30","","24.1","","97.74","","","","","","NA"
"2018-11-06 19:00","2018","11","06","19:00","10.3","","5.5","","72","","23","","36","","24.1","","97.81","","","","","","Mostly Cloudy"
"2018-11-06 20:00","2018","11","06","20:00","10.1","","5.3","","72","","23","","29","","24.1","","97.86","","","","","","NA"
"2018-11-06 21:00","2018","11","06","21:00","9.6","","5.6","","76","","24","","27","","24.1","","97.95","","","","","","Rain"
"2018-11-06 22:00","2018","11","06","22:00","8.5","","6.8","","89","","24","","23","","19.3","","98.04","","","","","","Rain"
"2018-11-06 23:00","2018","11","06","23:00","8.3","","6.9","","91","","24","","17","","24.1","","98.14","","","","","","Rain"
"2018-11-07 00:00","2018","11","07","00:00","8.0","","6.8","","93","","25","","23","","12.9","","98.26","","","","","","Rain"
"2018-11-07 01:00","2018","11","07","01:00","7.9","","6.0","","88","","25","","25","","19.3","","98.34","","","","","","Rain"
"2018-11-07 02:00","2018","11","07","02:00","8.3","","4.8","","78","","25","","20","","24.1","","98.40","","","","","","NA"
"2018-11-07 03:00","2018","11","07","03:00","7.7","","5.0","","83","","24","","14","","24.1","","98.48","","","","","","NA"
"2018-11-07 04:00","2018","11","07","04:00","7.4","","5.3","","86","","23","","15","","24.1","","98.51","","","","","","Mostly Cloudy"
"2018-11-07 05:00","2018","11","07","05:00","7.3","","4.5","","82","","23","","14","","24.1","","98.57","","","","","","NA"
"2018-11-07 06:00","2018","11","07","06:00","6.9","","3.8","","80","","24","","18","","24.1","","98.60","","","","","","NA"
"2018-11-07 07:00","2018","11","07","07:00","7.1","","4.0","","80","","23","","19","","24.1","","98.64","","","","","","Mostly Cloudy"
"2018-11-07 08:00","2018","11","07","08:00","7.2","","2.5","","72","","25","","18","","24.1","","98.70","","","","","","NA"
"2018-11-07 09:00","2018","11","07","09:00","7.6","","2.4","","69","","25","","22","","24.1","","98.74","","","","","","NA"
"2018-11-07 10:00","2018","11","07","10:00","7.5","","1.3","","65","","25","","21","","24.1","","98.73","","","","","","Mostly Cloudy"
"2018-11-07 11:00","2018","11","07","11:00","8.0","","-0.8","","54","","26","","24","","24.1","","98.76","","","","","","NA"
"2018-11-07 12:00","2018","11","07","12:00","6.8","","0.0","","62","","25","","22","","24.1","","98.85","","","","","","NA"
"2018-11-07 13:00","2018","11","07","13:00","6.6","","0.2","","63","","28","","26","","24.1","","98.84","","","","","","Cloudy"
"2018-11-07 14:00","2018","11","07","14:00","4.3","","1.8","","83","","28","","15","","24.1","","98.90","","","","","","NA"
"2018-11-07 15:00","2018","11","07","15:00","5.3","","0.6","","72","","25","","20","","24.1","","98.96","","","","","","NA"
"2018-11-07 16:00","2018","11","07","16:00","5.8","","-0.3","","65","","24","","19","","24.1","","99.02","","","","","","Mostly Cloudy"
"2018-11-07 17:00","2018","11","07","17:00","4.2","","0.6","","77","","28","","16","","24.1","","99.14","","","","","","NA"
"2018-11-07 18:00","2018","11","07","18:00","4.7","","-0.3","","70","","26","","22","","24.1","","99.23","","","","","","NA"
"2018-11-07 19:00","2018","11","07","19:00","4.6","","-0.5","","70","","27","","23","","24.1","","99.32","","","","","","Cloudy"
"2018-11-07 20:00","2018","11","07","20:00","4.4","","-0.5","","70","","26","","15","","24.1","","99.39","","","","","","NA"
"2018-11-07 21:00","2018","11","07","21:00","3.9","","-0.2","","75","","27","","21","","24.1","","99.45","","","","","","NA"
"2018-11-07 22:00","2018","11","07","22:00","4.0","","-0.9","","70","","27","","22","","24.1","","99.46","","","","","","Mostly Cloudy"
"2018-11-07 23:00","2018","11","07","23:00","4.1","","-1.4","","67","","25","","17","","24.1","","99.51","","","","","","NA"
"2018-11-08 00:00","2018","11","08","00:00","4.1","","-1.6","","67","","25","","18","","24.1","","99.53","","","","","","NA"
"2018-11-08 01:00","2018","11","08","01:00","4.1","","-1.5","","67","","26","","20","","24.1","","99.56","","","","","","Mostly Cloudy"
"2018-11-08 02:00","2018","11","08","02:00","4.0","","-1.3","","68","","25","","15","","24.1","","99.61","","","","","","NA"
"2018-11-08 03:00","2018","11","08","03:00","4.0","","-1.4","","67","","24","","14","","24.1","","99.65","","","","","","NA"
"2018-11-08 04:00","2018","11","08","04:00","4.0","","-1.4","","68","","25","","15","","24.1","","99.68","","","","","","Mostly Cloudy"
"2018-11-08 05:00","2018","11","08","05:00","3.9","","-1.3","","69","","26","","18","","24.1","","99.72","","","","","","NA"
"2018-11-08 06:00","2018","11","08","06:00","3.8","","-1.0","","70","","25","","12","","24.1","","99.76","","","","","","NA"
"2018-11-08 07:00","2018","11","08","07:00","3.9","","-0.9","","71","","25","","13","","24.1","","99.84","","","","","","Cloudy"
"2018-11-08 08:00","2018","11","08","08:00","4.1","","-0.7","","71","","25","","12","","24.1","","99.93","","","","","","NA"
"2018-11-08 09:00","2018","11","08","09:00","4.5","","-0.3","","71","","27","","17","","22.5","","99.99","","","","","","NA"
"2018-11-08 10:00","2018","11","08","10:00","4.9","","0.4","","72","","27","","7","","24.1","","100.04","","","","","","Mostly Cloudy"
"2018-11-08 11:00","2018","11","08","11:00","4.2","","0.5","","77","","28","","13","","22.5","","100.09","","","","","","Rain Showers"
"2018-11-08 12:00","2018","11","08","12:00","5.1","","-1.2","","64","","29","","19","","24.1","","100.10","","","","","","NA"
"2018-11-08 13:00","2018","11","08","13:00","5.1","","-3.2","","55","","29","","16","","24.1","","100.13","","","","","","Mostly Cloudy"
"2018-11-08 14:00","2018","11","08","14:00","5.8","","-3.2","","52","","26","","8","","24.1","","100.13","","","","","","NA"
"2018-11-08 15:00","2018","11","08","15:00","5.5","","-2.8","","55","","29","","12","","24.1","","100.17","","","","","","NA"
"2018-11-08 16:00","2018","11","08","16:00","5.3","","-2.6","","56","","29","","15","","24.1","","100.20","","","","","","Mostly Cloudy"
"2018-11-08 17:00","2018","11","08","17:00","4.6","","-1.9","","63","","28","","15","","24.1","","100.24","","","","","","NA"
"2018-11-08 18:00","2018","11","08","18:00","4.5","","-1.2","","66","","26","","8","","24.1","","100.32","","","","","","NA"
"2018-11-08 19:00","2018","11","08","19:00","4.2","","-1.5","","67","","30","","10","","24.1","","100.38","","","","","","Mostly Cloudy"
"2018-11-08 20:00","2018","11","08","20:00","3.6","","-1.7","","68","","29","","10","","24.1","","100.42","","","","","","NA"
"2018-11-08 21:00","2018","11","08","21:00","2.9","","-2.0","","70","","31","","6","","24.1","","100.41","","","","","","NA"
"2018-11-08 22:00","2018","11","08","22:00","1.8","","-2.8","","72","","31","","5","","24.1","","100.40","","","","","","Mainly Clear"
"2018-11-08 23:00","2018","11","08","23:00","0.2","","-2.2","","84","","36","","2","","24.1","","100.44","","","","","","NA"
"2018-11-09 00:00","2018","11","09","00:00","0.3","","-2.2","","83","","36","","2","","24.1","","100.43","","","","","","NA"
"2018-11-09 01:00","2018","11","09","01:00","-0.5","","-2.4","","87","","3","","5","","24.1","","100.36","","","","-2","","Mostly Cloudy"
"2018-11-09 02:00","2018","11","09","02:00","0.1","","-1.9","","87","","36","","1","","24.1","","100.34","","","","","","NA"
"2018-11-09 03:00","2018","11","09","03:00","-0.5","","-2.0","","90","","35","","5","","24.1","","100.32","","","","-2","","NA"
"2018-11-09 04:00","2018","11","09","04:00","-0.5","","-1.8","","91","","36","","2","","24.1","","100.21","","","","-1","","Mostly Cloudy"
"2018-11-09 05:00","2018","11","09","05:00","0.2","","-1.5","","88","","4","","3","","24.1","","100.14","","","","","","NA"
"2018-11-09 06:00","2018","11","09","06:00","1.5","","-1.9","","78","","8","","8","","24.1","","100.07","","","","","","NA"
"2018-11-09 07:00","2018","11","09","07:00","2.2","","-2.3","","72","","8","","13","","24.1","","100.02","","","","","","Cloudy"
"2018-11-09 08:00","2018","11","09","08:00","2.2","","-2.8","","70","","8","","22","","24.1","","99.92","","","","","","NA"
"2018-11-09 09:00","2018","11","09","09:00","1.6","","-0.3","","87","","10","","18","","11.3","","99.79","","","","","","Snow"
"2018-11-09 10:00","2018","11","09","10:00","0.8","","-0.1","","94","","8","","16","","1.6","","99.69","","","","","","Snow"
"2018-11-09 11:00","2018","11","09","11:00","1.4","","0.7","","95","","12","","19","","8.1","","99.57","","","","","","Rain,Ice Pellets,Fog"
"2018-11-09 12:00","2018","11","09","12:00","0.9","","0.3","","96","","10","","18","","2.4","","99.37","","","","","","Snow,Fog"
"2018-11-09 13:00","2018","11","09","13:00","0.4","","-0.2","","96","","10","","12","","1.2","","99.14","","","","","","Snow,Ice Pellets,Fog"
"2018-11-09 14:00","2018","11","09","14:00","0.9","","0.4","","97","","12","","19","","14.5","","99.02","","","","","","Snow"
"2018-11-09 15:00","2018","11","09","15:00","1.9","","1.3","","96","","12","","20","","14.5","","98.88","","","","","","Rain"
"2018-11-09 16:00","2018","11","09","16:00","2.0","","1.3","","95","","12","","21","","9.7","","98.74","","","","","","Rain,Fog"
"2018-11-09 17:00","2018","11","09","17:00","2.4","","1.8","","96","","13","","17","","9.7","","98.62","","","","","","Rain,Fog"
