"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-04-02 13:00","2018","04","02","13:00","5.3","","-9.7","","33","","28","","22","","24.1","","99.49","","","","","","Clear"
"2018-04-02 14:00","2018","04","02","14:00","5.6","","-10.1","","31","","28","","15","","24.1","","99.42","","","","","","NA"
"2018-04-02 15:00","2018","04","02","15:00","6.2","","-9.6","","31","","22","","7","","24.1","","99.34","","","","","","NA"
"2018-04-02 16:00","2018","04","02","16:00","6.6","","-9.4","","31","","22","","18","","24.1","","99.36","","","","","","Mostly Cloudy"
"2018-04-02 17:00","2018","04","02","17:00","6.3","","-9.6","","31","","25","","16","","24.1","","99.38","","","","","","NA"
"2018-04-02 18:00","2018","04","02","18:00","5.2","","-9.3","","34","","26","","12","","24.1","","99.37","","","","","","NA"
"2018-04-02 19:00","2018","04","02","19:00","4.3","","-8.7","","38","","29","","14","","24.1","","99.41","","","","","","Mostly Cloudy"
"2018-04-02 20:00","2018","04","02","20:00","3.6","","-8.5","","41","","29","","10","","24.1","","99.44","","","","","","NA"
"2018-04-02 21:00","2018","04","02","21:00","3.3","","-8.3","","42","","27","","5","","24.1","","99.41","","","","","","NA"
"2018-04-02 22:00","2018","04","02","22:00","2.9","","-8.1","","44","","36","","1","","24.1","","99.41","","","","","","Mostly Cloudy"
"2018-04-02 23:00","2018","04","02","23:00","2.2","","-7.3","","49","","34","","9","","24.1","","99.42","","","","","","NA"
"2018-04-03 00:00","2018","04","03","00:00","1.0","","-6.6","","57","","2","","9","","24.1","","99.43","","","","","","NA"
"2018-04-03 01:00","2018","04","03","01:00","0.6","","-5.8","","62","","3","","3","","24.1","","99.44","","","","","","Cloudy"
"2018-04-03 02:00","2018","04","03","02:00","0.8","","-5.9","","61","","8","","4","","24.1","","99.37","","","","","","NA"
"2018-04-03 03:00","2018","04","03","03:00","1.1","","-6.2","","58","","10","","9","","24.1","","99.34","","","","","","NA"
"2018-04-03 04:00","2018","04","03","04:00","0.4","","-6.0","","62","","6","","8","","24.1","","99.24","","","","","","Mostly Cloudy"
"2018-04-03 05:00","2018","04","03","05:00","0.6","","-4.8","","67","","6","","11","","24.1","","99.23","","","","","","NA"
"2018-04-03 06:00","2018","04","03","06:00","0.9","","-4.9","","65","","7","","11","","24.1","","99.16","","","","","","NA"
"2018-04-03 07:00","2018","04","03","07:00","1.3","","-4.2","","67","","7","","11","","24.1","","99.19","","","","","","Cloudy"
"2018-04-03 08:00","2018","04","03","08:00","1.9","","-4.4","","63","","7","","12","","24.1","","99.16","","","","","","NA"
"2018-04-03 09:00","2018","04","03","09:00","2.4","","-5.2","","57","","9","","21","","24.1","","99.12","","","","","","NA"
"2018-04-03 10:00","2018","04","03","10:00","3.0","","-5.4","","54","","5","","19","","24.1","","99.10","","","","","","Cloudy"
"2018-04-03 11:00","2018","04","03","11:00","3.6","","-6.9","","46","","8","","21","","24.1","","98.95","","","","","","NA"
"2018-04-03 12:00","2018","04","03","12:00","4.1","","-5.2","","51","","8","","22","","24.1","","98.86","","","","","","NA"
"2018-04-03 13:00","2018","04","03","13:00","4.1","","-3.6","","57","","9","","23","","24.1","","98.81","","","","","","Cloudy"
"2018-04-03 14:00","2018","04","03","14:00","4.0","","-2.8","","61","","9","","33","","24.1","","98.69","","","","","","NA"
"2018-04-03 15:00","2018","04","03","15:00","3.4","","-2.0","","68","","9","","27","","19.3","","98.63","","","","","","NA"
"2018-04-03 16:00","2018","04","03","16:00","2.3","","0.3","","86","","7","","15","","16.1","","98.54","","","","","","Rain"
"2018-04-03 17:00","2018","04","03","17:00","2.0","","0.9","","92","","7","","19","","9.7","","98.36","","","","","","Rain,Fog"
"2018-04-03 18:00","2018","04","03","18:00","1.8","","0.8","","93","","7","","21","","9.7","","98.17","","","","","","Rain,Fog"
"2018-04-03 19:00","2018","04","03","19:00","1.9","","1.0","","94","","7","","21","","2.4","","98.05","","","","","","Rain,Fog"
"2018-04-03 20:00","2018","04","03","20:00","1.9","","1.1","","94","","6","","22","","4.8","","97.99","","","","","","Rain Showers,Fog"
"2018-04-03 21:00","2018","04","03","21:00","2.0","","1.2","","94","","7","","20","","11.3","","97.86","","","","","","Rain Showers"
"2018-04-03 22:00","2018","04","03","22:00","1.7","","0.9","","94","","5","","16","","4.8","","97.71","","","","","","Rain Showers,Fog"
"2018-04-03 23:00","2018","04","03","23:00","1.6","","0.8","","94","","5","","11","","8.1","","97.57","","","","","","Rain Showers,Fog"
"2018-04-04 00:00","2018","04","04","00:00","1.7","","0.9","","94","","8","","15","","6.4","","97.34","","","","","","Rain Showers,Fog"
"2018-04-04 01:00","2018","04","04","01:00","2.3","","1.5","","95","","9","","16","","16.1","","97.20","","","","","","Rain Showers"
"2018-04-04 02:00","2018","04","04","02:00","2.4","","1.8","","96","","10","","16","","8.1","","96.94","","","","","","Rain,Fog"
"2018-04-04 03:00","2018","04","04","03:00","3.0","","2.5","","96","","8","","5","","4.0","","96.81","","","","","","Rain,Fog"
"2018-04-04 04:00","2018","04","04","04:00","2.8","","2.4","","97","","1","","5","","2.4","","96.68","","","","","","Drizzle,Fog"
"2018-04-04 05:00","2018","04","04","05:00","3.1","","2.6","","97","","","","0","","2.0","","96.64","","","","","","Drizzle,Fog"
"2018-04-04 06:00","2018","04","04","06:00","3.7","","3.3","","97","","21","","9","","2.0","","96.70","","","","","","Drizzle,Fog"
"2018-04-04 07:00","2018","04","04","07:00","4.1","","3.4","","96","","24","","25","","24.1","","96.79","","","","","","Cloudy"
"2018-04-04 08:00","2018","04","04","08:00","3.1","","0.3","","82","","23","","32","","24.1","","96.84","","","","","","NA"
"2018-04-04 09:00","2018","04","04","09:00","3.4","","-1.2","","72","","23","","32","","24.1","","96.87","","","","","","NA"
"2018-04-04 10:00","2018","04","04","10:00","4.0","","-3.3","","59","","24","","44","","24.1","","96.94","","","","","","Mostly Cloudy"
"2018-04-04 11:00","2018","04","04","11:00","3.6","","-4.3","","56","","25","","35","","24.1","","97.07","","","","","","NA"
"2018-04-04 12:00","2018","04","04","12:00","1.8","","-7.2","","52","","25","","42","","24.1","","97.20","","","","","","NA"
"2018-04-04 13:00","2018","04","04","13:00","1.0","","-8.6","","49","","25","","46","","24.1","","97.36","","","","","","Mostly Cloudy"
"2018-04-04 14:00","2018","04","04","14:00","-0.6","","-9.2","","52","","28","","52","","24.1","","97.58","","","","-9","","NA"
"2018-04-04 15:00","2018","04","04","15:00","-1.9","","-8.9","","59","","29","","43","","9.7","","97.79","","","","-10","","Snow Showers"
"2018-04-04 16:00","2018","04","04","16:00","-2.3","","-8.4","","63","","29","","33","","19.3","","98.03","","","","-10","","Snow"
"2018-04-04 17:00","2018","04","04","17:00","-2.2","","-8.7","","61","","30","","24","","24.1","","98.26","","","","-9","","NA"
"2018-04-04 18:00","2018","04","04","18:00","-3.0","","-9.4","","62","","30","","28","","19.3","","98.48","","","","-10","","Snow"
"2018-04-04 19:00","2018","04","04","19:00","-3.5","","-11.1","","56","","29","","35","","24.1","","98.69","","","","-12","","Mostly Cloudy"
"2018-04-04 20:00","2018","04","04","20:00","-3.9","","-11.0","","58","","30","","26","","24.1","","98.90","","","","-11","","NA"
"2018-04-04 21:00","2018","04","04","21:00","-4.1","","-9.6","","66","","31","","22","","12.9","","99.04","","","","-11","","Snow"
"2018-04-04 22:00","2018","04","04","22:00","-3.8","","-8.4","","70","","28","","20","","19.3","","99.12","","","","-10","","Snow"
"2018-04-04 23:00","2018","04","04","23:00","-4.0","","-9.9","","63","","29","","21","","24.1","","99.22","","","","-10","","NA"
"2018-04-05 00:00","2018","04","05","00:00","-4.3","","-10.3","","64","","29","","17","","24.1","","99.27","","","","-10","","NA"
"2018-04-05 01:00","2018","04","05","01:00","-4.1","","-9.3","","67","","29","","12","","24.1","","99.30","","","","-9","","Mostly Cloudy"
"2018-04-05 02:00","2018","04","05","02:00","-4.3","","-8.1","","75","","28","","16","","24.1","","99.30","","","","-10","","NA"
"2018-04-05 03:00","2018","04","05","03:00","-4.6","","-9.1","","71","","28","","14","","24.1","","99.33","","","","-10","","NA"
"2018-04-05 04:00","2018","04","05","04:00","-5.2","","-9.0","","75","","26","","13","","24.1","","99.34","","","","-10","","Mainly Clear"
"2018-04-05 05:00","2018","04","05","05:00","-5.8","","-9.1","","78","","36","","19","","16.1","","99.41","","","","-12","","Snow"
"2018-04-05 06:00","2018","04","05","06:00","-7.4","","-10.6","","78","","32","","9","","24.1","","99.48","","","","-12","","Snow"
"2018-04-05 07:00","2018","04","05","07:00","-6.6","","-13.5","","58","","31","","9","","24.1","","99.52","","","","-11","","Clear"
"2018-04-05 08:00","2018","04","05","08:00","-5.2","","-12.4","","57","","27","","7","","24.1","","99.55","","","","-8","","NA"
"2018-04-05 09:00","2018","04","05","09:00","-3.7","","-11.0","","57","","30","","14","","24.1","","99.58","","","","-9","","NA"
"2018-04-05 10:00","2018","04","05","10:00","-2.6","","-13.3","","44","","33","","23","","24.1","","99.60","","","","-9","","Mostly Cloudy"
"2018-04-05 11:00","2018","04","05","11:00","-1.4","","-12.3","","43","","31","","16","","24.1","","99.60","","","","-6","","NA"
"2018-04-05 12:00","2018","04","05","12:00","-1.0","","-12.6","","41","","32","","22","","24.1","","99.57","","","","-7","","NA"
"2018-04-05 13:00","2018","04","05","13:00","-0.4","","-12.2","","41","","30","","21","","24.1","","99.54","","","","-6","","Mostly Cloudy"
"2018-04-05 14:00","2018","04","05","14:00","-0.7","","-10.1","","49","","24","","24","","22.5","","99.52","","","","-7","","Snow Showers,Snow Pellets"
"2018-04-05 15:00","2018","04","05","15:00","-0.1","","-9.6","","49","","30","","20","","22.5","","99.47","","","","-5","","NA"
"2018-04-05 16:00","2018","04","05","16:00","-0.1","","-12.1","","40","","28","","14","","24.1","","99.41","","","","-4","","Mainly Clear"
"2018-04-05 17:00","2018","04","05","17:00","-0.1","","-13.4","","36","","28","","16","","24.1","","99.38","","","","-5","","NA"
"2018-04-05 18:00","2018","04","05","18:00","-0.3","","-13.5","","36","","28","","19","","24.1","","99.39","","","","-5","","NA"
"2018-04-05 19:00","2018","04","05","19:00","-0.9","","-12.4","","42","","28","","5","","24.1","","99.37","","","","-3","","Mainly Clear"
"2018-04-05 20:00","2018","04","05","20:00","-1.0","","-11.2","","46","","24","","8","","24.1","","99.38","","","","-4","","NA"
"2018-04-05 21:00","2018","04","05","21:00","-0.9","","-10.7","","48","","21","","4","","24.1","","99.35","","","","-2","","NA"
"2018-04-05 22:00","2018","04","05","22:00","-1.0","","-10.3","","49","","18","","8","","24.1","","99.28","","","","-4","","Mostly Cloudy"
"2018-04-05 23:00","2018","04","05","23:00","-1.5","","-10.8","","50","","18","","9","","24.1","","99.22","","","","-5","","NA"
"2018-04-06 00:00","2018","04","06","00:00","-2.3","","-10.4","","54","","18","","4","","24.1","","99.15","","","","-4","","NA"
"2018-04-06 01:00","2018","04","06","01:00","-2.1","","-9.4","","58","","17","","9","","24.1","","99.10","","","","-6","","Clear"
"2018-04-06 02:00","2018","04","06","02:00","-2.6","","-8.1","","66","","18","","4","","24.1","","99.03","","","","-4","","NA"
"2018-04-06 03:00","2018","04","06","03:00","-2.4","","-6.2","","75","","19","","6","","24.1","","98.93","","","","-5","","NA"
"2018-04-06 04:00","2018","04","06","04:00","-2.8","","-5.7","","81","","36","","3","","24.1","","98.84","","","","-4","","Mostly Cloudy"
"2018-04-06 05:00","2018","04","06","05:00","-2.9","","-5.7","","81","","36","","1","","24.1","","98.70","","","","-3","","NA"
"2018-04-06 06:00","2018","04","06","06:00","-1.8","","-4.9","","80","","22","","3","","24.1","","98.60","","","","-3","","NA"
"2018-04-06 07:00","2018","04","06","07:00","-1.2","","-4.6","","78","","17","","5","","19.3","","98.57","","","","-3","","Cloudy"
"2018-04-06 08:00","2018","04","06","08:00","-0.2","","-3.8","","77","","14","","5","","19.3","","98.48","","","","-2","","Snow"
"2018-04-06 09:00","2018","04","06","09:00","-0.4","","-2.5","","86","","18","","5","","2.8","","98.37","","","","-2","","Snow"
"2018-04-06 10:00","2018","04","06","10:00","0.0","","-2.1","","85","","14","","9","","1.6","","98.24","","","","-3","","Snow Showers"
"2018-04-06 11:00","2018","04","06","11:00","0.1","","-1.3","","90","","12","","11","","2.0","","98.13","","","","","","Snow Showers"
"2018-04-06 12:00","2018","04","06","12:00","-0.6","","-1.7","","92","","12","","13","","0.8","","98.03","","","","-5","","Moderate Snow Showers"
"2018-04-06 13:00","2018","04","06","13:00","-0.3","","-1.6","","91","","16","","13","","4.8","","97.97","","","","-4","","Snow Showers"
"2018-04-06 14:00","2018","04","06","14:00","0.1","","-1.1","","91","","19","","10","","12.9","","97.93","","","","","","Snow Showers,Snow Pellets"
"2018-04-06 15:00","2018","04","06","15:00","0.9","","-0.3","","92","","18","","10","","12.9","","97.89","","","","","","Snow Showers,Snow Pellets"
"2018-04-06 16:00","2018","04","06","16:00","3.6","","-2.2","","66","","28","","29","","20.9","","97.90","","","","","","Snow Showers,Snow Pellets"
"2018-04-06 17:00","2018","04","06","17:00","2.9","","-3.9","","61","","27","","23","","24.1","","97.98","","","","","","NA"
"2018-04-06 18:00","2018","04","06","18:00","0.6","","-3.6","","73","","29","","25","","24.1","","98.08","","","","","","NA"
"2018-04-06 19:00","2018","04","06","19:00","0.0","","-4.3","","73","","29","","20","","24.1","","98.14","","","","-5","","Mainly Clear"
"2018-04-06 20:00","2018","04","06","20:00","-0.7","","-7.2","","61","","29","","19","","24.1","","98.30","","","","-6","","NA"
"2018-04-06 21:00","2018","04","06","21:00","-1.2","","-7.7","","62","","29","","18","","24.1","","98.39","","","","-6","","NA"
"2018-04-06 22:00","2018","04","06","22:00","-1.8","","-8.8","","59","","29","","23","","24.1","","98.46","","","","-8","","Mostly Cloudy"
"2018-04-06 23:00","2018","04","06","23:00","-2.6","","-9.2","","60","","29","","26","","24.1","","98.54","","","","-9","","NA"
"2018-04-07 00:00","2018","04","07","00:00","-3.4","","-8.9","","66","","30","","19","","24.1","","98.61","","","","-9","","NA"
"2018-04-07 01:00","2018","04","07","01:00","-3.8","","-10.2","","61","","30","","22","","24.1","","98.70","","","","-10","","Mainly Clear"
"2018-04-07 02:00","2018","04","07","02:00","-4.0","","-11.3","","57","","30","","33","","24.1","","98.78","","","","-12","","NA"
"2018-04-07 03:00","2018","04","07","03:00","-4.4","","-12.2","","55","","32","","26","","24.1","","98.82","","","","-12","","NA"
"2018-04-07 04:00","2018","04","07","04:00","-4.9","","-12.1","","57","","29","","18","","24.1","","98.86","","","","-11","","Mainly Clear"
"2018-04-07 05:00","2018","04","07","05:00","-5.4","","-11.4","","63","","28","","14","","24.1","","98.91","","","","-11","","NA"
"2018-04-07 06:00","2018","04","07","06:00","-5.6","","-10.6","","68","","25","","14","","24.1","","98.96","","","","-11","","NA"
"2018-04-07 07:00","2018","04","07","07:00","-4.7","","-9.8","","68","","27","","15","","24.1","","99.01","","","","-10","","Mostly Cloudy"
"2018-04-07 08:00","2018","04","07","08:00","-4.2","","-8.5","","72","","29","","15","","16.1","","99.08","","","","-10","","Snow Showers"
"2018-04-07 09:00","2018","04","07","09:00","-2.5","","-9.9","","57","","30","","19","","24.1","","99.09","","","","-8","","NA"
"2018-04-07 10:00","2018","04","07","10:00","-2.0","","-9.4","","57","","30","","17","","24.1","","99.09","","","","-7","","Mostly Cloudy"
"2018-04-07 11:00","2018","04","07","11:00","-0.9","","-9.3","","53","","31","","18","","24.1","","99.08","","","","-6","","NA"
"2018-04-07 12:00","2018","04","07","12:00","-1.3","","-9.8","","53","","27","","14","","24.1","","99.09","","","","-6","","NA"
"2018-04-07 13:00","2018","04","07","13:00","-1.2","","-9.6","","53","","28","","15","","24.1","","99.05","","","","-6","","Cloudy"
"2018-04-07 14:00","2018","04","07","14:00","-0.8","","-8.9","","54","","30","","11","","24.1","","99.02","","","","-5","","NA"
"2018-04-07 15:00","2018","04","07","15:00","-0.7","","-9.5","","52","","29","","18","","24.1","","99.01","","","","-6","","NA"
"2018-04-07 16:00","2018","04","07","16:00","-0.6","","-10.6","","47","","28","","17","","24.1","","99.03","","","","-6","","Cloudy"
"2018-04-07 17:00","2018","04","07","17:00","-1.1","","-9.6","","53","","26","","18","","24.1","","99.08","","","","-6","","NA"
"2018-04-07 18:00","2018","04","07","18:00","-1.9","","-9.7","","56","","27","","20","","24.1","","99.13","","","","-8","","NA"
"2018-04-07 19:00","2018","04","07","19:00","-2.3","","-11.0","","51","","29","","16","","24.1","","99.14","","","","-7","","Mostly Cloudy"
"2018-04-07 20:00","2018","04","07","20:00","-2.6","","-10.7","","54","","32","","14","","24.1","","99.15","","","","-7","","NA"
"2018-04-07 21:00","2018","04","07","21:00","-2.8","","-10.6","","55","","26","","8","","24.1","","99.18","","","","-6","","NA"
"2018-04-07 22:00","2018","04","07","22:00","-2.9","","-9.7","","59","","27","","7","","24.1","","99.15","","","","-6","","Cloudy"
"2018-04-07 23:00","2018","04","07","23:00","-2.9","","-9.5","","61","","25","","7","","24.1","","99.11","","","","-6","","NA"
"2018-04-08 00:00","2018","04","08","00:00","-2.9","","-9.2","","62","","27","","10","","24.1","","99.07","","","","-7","","NA"
"2018-04-08 01:00","2018","04","08","01:00","-3.1","","-8.8","","65","","28","","13","","24.1","","99.03","","","","-8","","Cloudy"
"2018-04-08 02:00","2018","04","08","02:00","-3.3","","-8.3","","68","","28","","14","","24.1","","99.00","","","","-8","","NA"
"2018-04-08 03:00","2018","04","08","03:00","-3.4","","-8.2","","70","","28","","14","","24.1","","99.01","","","","-8","","NA"
"2018-04-08 04:00","2018","04","08","04:00","-3.7","","-8.3","","70","","31","","9","","24.1","","99.03","","","","-7","","Mainly Clear"
"2018-04-08 05:00","2018","04","08","05:00","-4.3","","-9.2","","68","","32","","21","","24.1","","99.05","","","","-11","","NA"
"2018-04-08 06:00","2018","04","08","06:00","-4.8","","-10.9","","62","","31","","8","","24.1","","99.10","","","","-8","","NA"
"2018-04-08 07:00","2018","04","08","07:00","-4.0","","-10.5","","61","","30","","11","","24.1","","99.14","","","","-8","","Mainly Clear"
"2018-04-08 08:00","2018","04","08","08:00","-3.1","","-10.7","","56","","32","","21","","24.1","","99.16","","","","-9","","NA"
"2018-04-08 09:00","2018","04","08","09:00","-2.6","","-11.2","","52","","32","","22","","24.1","","99.18","","","","-9","","NA"
"2018-04-08 10:00","2018","04","08","10:00","-1.9","","-12.5","","44","","30","","23","","24.1","","99.19","","","","-8","","Mostly Cloudy"
"2018-04-08 11:00","2018","04","08","11:00","-1.8","","-9.2","","57","","35","","26","","24.1","","99.21","","","","-8","","Snow Showers"
"2018-04-08 12:00","2018","04","08","12:00","-0.6","","-10.2","","48","","34","","21","","24.1","","99.20","","","","-6","","Snow Showers"
"2018-04-08 13:00","2018","04","08","13:00","-0.6","","-10.8","","46","","32","","19","","24.1","","99.20","","","","-6","","Mostly Cloudy"
"2018-04-08 14:00","2018","04","08","14:00","-0.3","","-10.5","","46","","34","","23","","24.1","","99.22","","","","-6","","NA"
"2018-04-08 15:00","2018","04","08","15:00","-0.4","","-10.7","","46","","34","","24","","24.1","","99.26","","","","-6","","NA"
"2018-04-08 16:00","2018","04","08","16:00","-0.4","","-11.0","","45","","33","","27","","24.1","","99.31","","","","-7","","Mainly Clear"
"2018-04-08 17:00","2018","04","08","17:00","-0.4","","-10.8","","46","","34","","17","","24.1","","99.34","","","","-5","","NA"
"2018-04-08 18:00","2018","04","08","18:00","-1.1","","-9.8","","52","","34","","21","","24.1","","99.37","","","","-7","","NA"
"2018-04-08 19:00","2018","04","08","19:00","-2.4","","-9.5","","58","","33","","17","","24.1","","99.42","","","","-8","","Clear"
"2018-04-08 20:00","2018","04","08","20:00","-2.9","","-9.8","","59","","32","","17","","24.1","","99.50","","","","-8","","NA"
"2018-04-08 21:00","2018","04","08","21:00","-3.5","","-9.7","","62","","33","","9","","24.1","","99.57","","","","-7","","NA"
"2018-04-08 22:00","2018","04","08","22:00","-4.2","","-9.6","","66","","33","","6","","24.1","","99.59","","","","-7","","Clear"
"2018-04-08 23:00","2018","04","08","23:00","-4.7","","-9.6","","69","","35","","5","","24.1","","99.57","","","","-7","","NA"
"2018-04-09 00:00","2018","04","09","00:00","-4.8","","-9.8","","68","","24","","7","","24.1","","99.62","","","","-8","","NA"
"2018-04-09 01:00","2018","04","09","01:00","-4.9","","-10.1","","67","","29","","9","","24.1","","99.66","","","","-9","","Mostly Cloudy"
"2018-04-09 02:00","2018","04","09","02:00","-5.0","","-10.2","","67","","32","","6","","24.1","","99.64","","","","-8","","NA"
"2018-04-09 03:00","2018","04","09","03:00","-5.1","","-10.2","","68","","36","","2","","24.1","","99.65","","","","-6","","NA"
"2018-04-09 04:00","2018","04","09","04:00","-5.1","","-9.9","","69","","0","","1","","24.1","","99.69","","","","-6","","Cloudy"
"2018-04-09 05:00","2018","04","09","05:00","-4.9","","-9.7","","70","","25","","4","","24.1","","99.72","","","","-7","","NA"
"2018-04-09 06:00","2018","04","09","06:00","-4.8","","-9.4","","71","","22","","6","","24.1","","99.77","","","","-8","","NA"
"2018-04-09 07:00","2018","04","09","07:00","-3.7","","-8.8","","68","","25","","7","","24.1","","99.81","","","","-7","","Mostly Cloudy"
"2018-04-09 08:00","2018","04","09","08:00","-1.8","","-8.1","","62","","","","0","","24.1","","99.85","","","","","","NA"
"2018-04-09 09:00","2018","04","09","09:00","-1.0","","-9.5","","53","","29","","4","","24.1","","99.85","","","","-2","","NA"
