"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-08-06 07:00","2018","08","06","07:00","25.1","","20.4","","75","","25","","10","","24.1","","99.35","","33","","","","Mainly Clear"
"2018-08-06 08:00","2018","08","06","08:00","26.7","","21.0","","71","","24","","11","","24.1","","99.34","","35","","","","NA"
"2018-08-06 09:00","2018","08","06","09:00","28.0","","21.2","","66","","26","","9","","24.1","","99.32","","37","","","","NA"
"2018-08-06 10:00","2018","08","06","10:00","29.7","","20.9","","58","","24","","18","","24.1","","99.27","","38","","","","Mainly Clear"
"2018-08-06 11:00","2018","08","06","11:00","31.1","","19.7","","50","","23","","19","","24.1","","99.27","","38","","","","NA"
"2018-08-06 12:00","2018","08","06","12:00","31.5","","19.7","","49","","27","","19","","24.1","","99.30","","39","","","","NA"
"2018-08-06 13:00","2018","08","06","13:00","31.9","","20.6","","50","","28","","11","","24.1","","99.21","","40","","","","Mostly Cloudy"
"2018-08-06 14:00","2018","08","06","14:00","24.9","","21.7","","82","","21","","24","","24.1","","99.21","","34","","","","Rain Showers"
"2018-08-06 15:00","2018","08","06","15:00","21.8","","20.8","","94","","4","","15","","19.3","","99.38","","30","","","","Thunderstorms,Rain Showers"
"2018-08-06 16:00","2018","08","06","16:00","23.1","","21.5","","90","","5","","5","","24.1","","99.26","","32","","","","Rain Showers"
"2018-08-06 17:00","2018","08","06","17:00","25.0","","22.4","","85","","25","","3","","24.1","","99.24","","35","","","","NA"
"2018-08-06 18:00","2018","08","06","18:00","25.2","","22.0","","82","","23","","7","","24.1","","99.21","","35","","","","NA"
"2018-08-06 19:00","2018","08","06","19:00","24.9","","22.4","","86","","16","","7","","24.1","","99.14","","35","","","","Mostly Cloudy"
"2018-08-06 20:00","2018","08","06","20:00","23.1","","21.4","","90","","18","","9","","24.1","","99.14","","32","","","","NA"
"2018-08-06 21:00","2018","08","06","21:00","22.9","","21.5","","92","","20","","5","","24.1","","99.17","","32","","","","NA"
"2018-08-06 22:00","2018","08","06","22:00","23.1","","21.4","","90","","36","","2","","24.1","","99.09","","32","","","","Mostly Cloudy"
"2018-08-06 23:00","2018","08","06","23:00","22.8","","21.3","","91","","20","","8","","24.1","","99.07","","31","","","","NA"
"2018-08-07 00:00","2018","08","07","00:00","21.3","","20.6","","96","","22","","9","","24.1","","99.03","","29","","","","NA"
"2018-08-07 01:00","2018","08","07","01:00","21.7","","20.9","","95","","23","","6","","24.1","","99.03","","30","","","","Mostly Cloudy"
"2018-08-07 02:00","2018","08","07","02:00","21.6","","20.7","","95","","34","","14","","19.3","","98.97","","30","","","","NA"
"2018-08-07 03:00","2018","08","07","03:00","20.6","","19.8","","95","","34","","4","","24.1","","99.02","","28","","","","NA"
"2018-08-07 04:00","2018","08","07","04:00","20.6","","19.9","","96","","33","","5","","24.1","","99.02","","28","","","","Mostly Cloudy"
"2018-08-07 05:00","2018","08","07","05:00","20.9","","20.0","","95","","36","","3","","24.1","","99.04","","28","","","","NA"
"2018-08-07 06:00","2018","08","07","06:00","20.9","","19.7","","93","","28","","3","","19.3","","99.07","","28","","","","NA"
"2018-08-07 07:00","2018","08","07","07:00","21.5","","19.5","","88","","27","","5","","24.1","","99.08","","29","","","","Mainly Clear"
"2018-08-07 08:00","2018","08","07","08:00","22.2","","19.4","","84","","27","","9","","24.1","","99.08","","29","","","","NA"
"2018-08-07 09:00","2018","08","07","09:00","23.0","","19.9","","83","","34","","5","","24.1","","99.09","","30","","","","NA"
"2018-08-07 10:00","2018","08","07","10:00","24.4","","21.4","","84","","36","","1","","24.1","","99.13","","33","","","","Cloudy"
"2018-08-07 11:00","2018","08","07","11:00","25.4","","21.2","","77","","33","","5","","24.1","","99.13","","34","","","","NA"
"2018-08-07 12:00","2018","08","07","12:00","25.8","","20.1","","71","","31","","10","","24.1","","99.12","","33","","","","NA"
"2018-08-07 13:00","2018","08","07","13:00","27.2","","19.1","","61","","34","","3","","24.1","","99.05","","34","","","","Mostly Cloudy"
"2018-08-07 14:00","2018","08","07","14:00","26.5","","19.8","","66","","32","","7","","24.1","","99.01","","34","","","","NA"
"2018-08-07 15:00","2018","08","07","15:00","27.3","","20.0","","64","","5","","10","","24.1","","98.97","","35","","","","NA"
"2018-08-07 16:00","2018","08","07","16:00","26.4","","20.0","","68","","14","","10","","24.1","","98.93","","34","","","","Mostly Cloudy"
"2018-08-07 17:00","2018","08","07","17:00","26.1","","19.5","","67","","13","","15","","24.1","","98.93","","33","","","","NA"
"2018-08-07 18:00","2018","08","07","18:00","25.1","","20.1","","74","","18","","13","","24.1","","98.92","","33","","","","NA"
"2018-08-07 19:00","2018","08","07","19:00","24.5","","19.8","","75","","4","","5","","24.1","","98.97","","32","","","","Mostly Cloudy"
"2018-08-07 20:00","2018","08","07","20:00","24.5","","20.4","","78","","6","","6","","24.1","","99.00","","32","","","","NA"
"2018-08-07 21:00","2018","08","07","21:00","22.7","","21.0","","90","","22","","10","","16.1","","99.06","","31","","","","Rain Showers"
"2018-08-07 22:00","2018","08","07","22:00","21.6","","20.3","","92","","18","","13","","19.3","","99.04","","29","","","","Cloudy"
"2018-08-07 23:00","2018","08","07","23:00","21.8","","19.6","","87","","16","","9","","19.3","","98.98","","29","","","","NA"
"2018-08-08 00:00","2018","08","08","00:00","21.1","","20.4","","96","","1","","8","","19.3","","98.96","","29","","","","NA"
"2018-08-08 01:00","2018","08","08","01:00","20.7","","19.8","","95","","0","","1","","19.3","","98.96","","28","","","","Mostly Cloudy"
"2018-08-08 02:00","2018","08","08","02:00","20.5","","19.8","","96","","36","","3","","19.3","","98.92","","28","","","","NA"
"2018-08-08 03:00","2018","08","08","03:00","20.8","","20.0","","95","","32","","3","","16.1","","98.90","","28","","","","NA"
"2018-08-08 04:00","2018","08","08","04:00","21.1","","20.3","","95","","4","","10","","19.3","","98.83","","29","","","","Cloudy"
"2018-08-08 05:00","2018","08","08","05:00","20.9","","20.1","","95","","4","","6","","19.3","","98.83","","29","","","","NA"
"2018-08-08 06:00","2018","08","08","06:00","21.1","","20.0","","94","","4","","5","","16.1","","98.88","","29","","","","Rain"
"2018-08-08 07:00","2018","08","08","07:00","20.8","","20.2","","96","","2","","6","","8.1","","98.88","","29","","","","Rain,Fog"
"2018-08-08 08:00","2018","08","08","08:00","21.4","","21.0","","97","","6","","4","","3.6","","98.85","","30","","","","Rain,Fog"
"2018-08-08 09:00","2018","08","08","09:00","22.1","","21.7","","98","","7","","4","","3.6","","98.84","","31","","","","Rain Showers,Fog"
"2018-08-08 10:00","2018","08","08","10:00","21.9","","20.8","","94","","17","","7","","24.1","","98.78","","30","","","","Rain Showers"
"2018-08-08 11:00","2018","08","08","11:00","22.9","","21.4","","91","","16","","4","","24.1","","98.75","","32","","","","NA"
"2018-08-08 12:00","2018","08","08","12:00","23.9","","21.3","","85","","36","","5","","24.1","","98.75","","33","","","","NA"
"2018-08-08 13:00","2018","08","08","13:00","23.5","","21.0","","86","","19","","5","","20.9","","98.71","","32","","","","Rain Showers"
"2018-08-08 14:00","2018","08","08","14:00","22.6","","21.5","","93","","20","","4","","20.9","","98.68","","31","","","","Rain Showers"
"2018-08-08 15:00","2018","08","08","15:00","24.6","","20.7","","78","","36","","1","","20.9","","98.60","","33","","","","NA"
"2018-08-08 16:00","2018","08","08","16:00","24.6","","20.6","","78","","11","","3","","20.9","","98.58","","33","","","","Mostly Cloudy"
"2018-08-08 17:00","2018","08","08","17:00","23.5","","20.9","","85","","32","","3","","16.1","","98.57","","32","","","","Moderate Rain Showers"
"2018-08-08 18:00","2018","08","08","18:00","24.9","","21.4","","81","","2","","9","","24.1","","98.57","","34","","","","NA"
"2018-08-08 19:00","2018","08","08","19:00","22.9","","19.9","","83","","33","","15","","24.1","","98.60","","30","","","","Mostly Cloudy"
"2018-08-08 20:00","2018","08","08","20:00","21.2","","18.9","","87","","34","","8","","24.1","","98.63","","28","","","","NA"
"2018-08-08 21:00","2018","08","08","21:00","21.5","","18.2","","81","","34","","11","","24.1","","98.69","","28","","","","NA"
"2018-08-08 22:00","2018","08","08","22:00","20.4","","17.7","","84","","32","","8","","24.1","","98.71","","26","","","","Mainly Clear"
"2018-08-08 23:00","2018","08","08","23:00","20.1","","17.1","","83","","32","","10","","24.1","","98.73","","25","","","","NA"
"2018-08-09 00:00","2018","08","09","00:00","19.2","","17.4","","89","","28","","4","","24.1","","98.72","","","","","","NA"
"2018-08-09 01:00","2018","08","09","01:00","18.2","","17.4","","95","","28","","5","","24.1","","98.72","","","","","","Clear"
"2018-08-09 02:00","2018","08","09","02:00","17.6","","16.4","","93","","27","","5","","24.1","","98.75","","","","","","NA"
"2018-08-09 03:00","2018","08","09","03:00","17.4","","15.0","","86","","30","","3","","24.1","","98.72","","","","","","NA"
"2018-08-09 04:00","2018","08","09","04:00","16.8","","14.8","","88","","27","","4","","24.1","","98.70","","","","","","Clear"
"2018-08-09 05:00","2018","08","09","05:00","16.0","","14.0","","88","","36","","1","","24.1","","98.73","","","","","","NA"
"2018-08-09 06:00","2018","08","09","06:00","17.5","","14.1","","80","","30","","4","","24.1","","98.76","","","","","","NA"
"2018-08-09 07:00","2018","08","09","07:00","18.8","","14.9","","78","","36","","2","","24.1","","98.81","","","","","","Mainly Clear"
"2018-08-09 08:00","2018","08","09","08:00","21.5","","15.3","","68","","25","","9","","24.1","","98.83","","26","","","","NA"
"2018-08-09 09:00","2018","08","09","09:00","23.1","","17.5","","71","","23","","12","","24.1","","98.81","","29","","","","NA"
"2018-08-09 10:00","2018","08","09","10:00","24.8","","19.8","","73","","25","","9","","24.1","","98.82","","32","","","","Clear"
"2018-08-09 11:00","2018","08","09","11:00","26.4","","20.0","","68","","23","","11","","24.1","","98.80","","34","","","","NA"
"2018-08-09 12:00","2018","08","09","12:00","27.3","","17.6","","55","","27","","15","","24.1","","98.77","","33","","","","NA"
"2018-08-09 13:00","2018","08","09","13:00","27.4","","17.6","","54","","25","","14","","24.1","","98.73","","33","","","","Mostly Cloudy"
"2018-08-09 14:00","2018","08","09","14:00","27.3","","16.8","","52","","27","","16","","24.1","","98.70","","32","","","","NA"
"2018-08-09 15:00","2018","08","09","15:00","28.1","","17.0","","50","","26","","16","","24.1","","98.68","","33","","","","NA"
"2018-08-09 16:00","2018","08","09","16:00","27.0","","17.4","","55","","23","","18","","24.1","","98.65","","33","","","","Mostly Cloudy"
"2018-08-09 17:00","2018","08","09","17:00","27.5","","17.7","","54","","31","","14","","20.9","","98.66","","33","","","","NA"
