"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-12-08 02:00","2018","12","08","02:00","-6.5","","-9.5","","79","","9","","10","","2.4","","100.41","","","","-11","","Snow"
"2018-12-08 03:00","2018","12","08","03:00","-6.7","","-8.5","","87","","9","","8","","4.0","","100.44","","","","-11","","Snow"
"2018-12-08 04:00","2018","12","08","04:00","-6.6","","-8.2","","89","","2","","4","","6.4","","100.44","","","","-9","","Snow"
"2018-12-08 05:00","2018","12","08","05:00","-6.8","","-8.3","","89","","8","","3","","16.1","","100.37","","","","-8","","NA"
"2018-12-08 06:00","2018","12","08","06:00","-6.8","","-8.1","","90","","0","","1","","12.9","","100.47","","","","-7","","NA"
"2018-12-08 07:00","2018","12","08","07:00","-7.2","","-8.5","","91","","15","","3","","12.9","","100.47","","","","-9","","Mainly Clear"
"2018-12-08 08:00","2018","12","08","08:00","-8.4","","-9.6","","91","","1","","5","","19.3","","100.53","","","","-11","","NA"
"2018-12-08 09:00","2018","12","08","09:00","-5.7","","-7.0","","91","","27","","5","","19.3","","100.62","","","","-8","","NA"
"2018-12-08 10:00","2018","12","08","10:00","-3.1","","-6.8","","76","","26","","13","","24.1","","100.72","","","","-8","","Mostly Cloudy"
"2018-12-08 11:00","2018","12","08","11:00","-1.6","","-8.0","","62","","30","","21","","24.1","","100.73","","","","-7","","Snow Showers"
"2018-12-08 12:00","2018","12","08","12:00","-1.4","","-10.7","","50","","28","","19","","24.1","","100.70","","","","-7","","NA"
"2018-12-08 13:00","2018","12","08","13:00","-0.2","","-9.5","","49","","28","","15","","24.1","","100.66","","","","-5","","Mainly Clear"
"2018-12-08 14:00","2018","12","08","14:00","-0.3","","-8.3","","55","","28","","16","","24.1","","100.60","","","","-5","","NA"
"2018-12-08 15:00","2018","12","08","15:00","-1.0","","-8.1","","58","","30","","12","","24.1","","100.61","","","","-5","","NA"
"2018-12-08 16:00","2018","12","08","16:00","-1.1","","-8.1","","59","","28","","12","","24.1","","100.69","","","","-5","","Mostly Cloudy"
"2018-12-08 17:00","2018","12","08","17:00","-1.4","","-8.5","","59","","26","","10","","24.1","","100.72","","","","-5","","NA"
"2018-12-08 18:00","2018","12","08","18:00","-1.4","","-8.0","","61","","25","","16","","24.1","","100.79","","","","-6","","NA"
"2018-12-08 19:00","2018","12","08","19:00","-1.9","","-8.0","","63","","26","","14","","24.1","","100.82","","","","-7","","Mostly Cloudy"
"2018-12-08 20:00","2018","12","08","20:00","-2.7","","-8.7","","63","","26","","13","","24.1","","100.82","","","","-7","","NA"
"2018-12-08 21:00","2018","12","08","21:00","-2.5","","-8.9","","62","","29","","18","","24.1","","100.86","","","","-8","","NA"
"2018-12-08 22:00","2018","12","08","22:00","-2.4","","-8.7","","62","","26","","5","","19.3","","100.86","","","","-4","","Snow Showers"
"2018-12-08 23:00","2018","12","08","23:00","-2.4","","-8.3","","64","","23","","7","","24.1","","100.81","","","","-5","","NA"
"2018-12-09 00:00","2018","12","09","00:00","-2.4","","-7.8","","67","","24","","12","","24.1","","100.76","","","","-7","","NA"
"2018-12-09 01:00","2018","12","09","01:00","-2.6","","-7.3","","70","","26","","15","","22.5","","100.74","","","","-8","","Mostly Cloudy"
