"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-07-01 11:00","2018","07","01","11:00","32.6","","23.3","","57","","19","","17","","24.1","","99.22","","43","","","","NA"
"2018-07-01 12:00","2018","07","01","12:00","32.9","","23.0","","55","","19","","22","","24.1","","99.19","","43","","","","NA"
"2018-07-01 13:00","2018","07","01","13:00","33.5","","22.9","","53","","18","","20","","24.1","","99.15","","44","","","","Clear"
"2018-07-01 14:00","2018","07","01","14:00","33.5","","22.4","","52","","19","","23","","24.1","","99.13","","43","","","","NA"
"2018-07-01 15:00","2018","07","01","15:00","34.0","","21.2","","46","","18","","24","","24.1","","99.09","","43","","","","NA"
"2018-07-01 16:00","2018","07","01","16:00","33.5","","21.1","","47","","20","","25","","24.1","","99.05","","42","","","","Clear"
"2018-07-01 17:00","2018","07","01","17:00","32.6","","18.9","","43","","19","","26","","24.1","","99.00","","39","","","","NA"
"2018-07-01 18:00","2018","07","01","18:00","32.3","","16.4","","38","","18","","20","","24.1","","98.99","","37","","","","NA"
"2018-07-01 19:00","2018","07","01","19:00","31.4","","18.2","","45","","20","","18","","24.1","","99.01","","38","","","","Mainly Clear"
"2018-07-01 20:00","2018","07","01","20:00","29.9","","18.4","","50","","18","","10","","24.1","","99.01","","36","","","","NA"
"2018-07-01 21:00","2018","07","01","21:00","27.6","","19.2","","60","","19","","10","","19.3","","99.05","","35","","","","NA"
"2018-07-01 22:00","2018","07","01","22:00","27.3","","19.6","","62","","18","","8","","19.3","","99.08","","35","","","","Clear"
"2018-07-01 23:00","2018","07","01","23:00","26.8","","20.2","","67","","19","","12","","19.3","","99.08","","35","","","","NA"
"2018-07-02 00:00","2018","07","02","00:00","25.9","","19.9","","69","","19","","12","","16.1","","99.08","","33","","","","NA"
"2018-07-02 01:00","2018","07","02","01:00","25.4","","19.5","","70","","18","","9","","16.1","","99.03","","33","","","","Clear"
"2018-07-02 02:00","2018","07","02","02:00","24.5","","19.4","","73","","19","","5","","16.1","","99.00","","32","","","","NA"
"2018-07-02 03:00","2018","07","02","03:00","24.4","","19.5","","74","","15","","5","","16.1","","98.99","","32","","","","NA"
"2018-07-02 04:00","2018","07","02","04:00","24.7","","19.9","","74","","17","","5","","16.1","","99.00","","32","","","","Clear"
"2018-07-02 05:00","2018","07","02","05:00","24.1","","20.2","","79","","19","","7","","19.3","","99.02","","32","","","","NA"
"2018-07-02 06:00","2018","07","02","06:00","25.6","","21.1","","76","","20","","5","","19.3","","99.04","","34","","","","NA"
"2018-07-02 07:00","2018","07","02","07:00","27.2","","21.6","","71","","18","","13","","24.1","","99.06","","36","","","","Clear"
"2018-07-02 08:00","2018","07","02","08:00","28.8","","22.3","","67","","21","","12","","24.1","","99.07","","38","","","","NA"
"2018-07-02 09:00","2018","07","02","09:00","30.5","","23.1","","64","","22","","15","","24.1","","99.08","","41","","","","NA"
"2018-07-02 10:00","2018","07","02","10:00","31.7","","22.9","","59","","21","","20","","24.1","","99.09","","42","","","","Mainly Clear"
"2018-07-02 11:00","2018","07","02","11:00","31.2","","22.5","","59","","23","","15","","24.1","","99.09","","41","","","","NA"
"2018-07-02 12:00","2018","07","02","12:00","33.0","","22.6","","54","","23","","20","","24.1","","99.07","","43","","","","NA"
"2018-07-02 13:00","2018","07","02","13:00","31.1","","23.3","","63","","23","","14","","24.1","","99.06","","42","","","","Mostly Cloudy"
"2018-07-02 14:00","2018","07","02","14:00","33.4","","22.2","","51","","25","","19","","24.1","","99.10","","43","","","","NA"
"2018-07-02 15:00","2018","07","02","15:00","32.5","","21.3","","51","","28","","18","","24.1","","99.08","","41","","","","NA"
"2018-07-02 16:00","2018","07","02","16:00","31.7","","21.8","","55","","32","","19","","24.1","","99.14","","41","","","","Mostly Cloudy"
"2018-07-02 17:00","2018","07","02","17:00","30.2","","21.7","","60","","34","","20","","24.1","","99.16","","39","","","","NA"
"2018-07-02 18:00","2018","07","02","18:00","29.5","","20.6","","58","","32","","19","","24.1","","99.22","","38","","","","NA"
"2018-07-02 19:00","2018","07","02","19:00","27.9","","19.6","","60","","33","","22","","24.1","","99.32","","35","","","","Mainly Clear"
"2018-07-02 20:00","2018","07","02","20:00","25.4","","18.1","","63","","34","","15","","24.1","","99.43","","31","","","","NA"
"2018-07-02 21:00","2018","07","02","21:00","23.2","","16.4","","65","","35","","11","","24.1","","99.54","","28","","","","NA"
"2018-07-02 22:00","2018","07","02","22:00","21.9","","15.5","","67","","1","","7","","24.1","","99.60","","26","","","","Clear"
"2018-07-02 23:00","2018","07","02","23:00","20.7","","14.9","","69","","35","","8","","24.1","","99.63","","25","","","","NA"
"2018-07-03 00:00","2018","07","03","00:00","20.1","","14.4","","69","","34","","6","","24.1","","99.65","","","","","","NA"
"2018-07-03 01:00","2018","07","03","01:00","19.3","","14.4","","73","","36","","1","","24.1","","99.68","","","","","","Mainly Clear"
"2018-07-03 02:00","2018","07","03","02:00","18.6","","14.6","","77","","0","","1","","24.1","","99.71","","","","","","NA"
"2018-07-03 03:00","2018","07","03","03:00","17.6","","14.4","","81","","","","0","","24.1","","99.76","","","","","","NA"
"2018-07-03 04:00","2018","07","03","04:00","17.6","","14.4","","81","","36","","2","","24.1","","99.79","","","","","","Mainly Clear"
"2018-07-03 05:00","2018","07","03","05:00","18.3","","13.2","","72","","35","","7","","24.1","","99.86","","","","","","NA"
"2018-07-03 06:00","2018","07","03","06:00","20.3","","13.6","","65","","36","","2","","24.1","","99.94","","","","","","NA"
"2018-07-03 07:00","2018","07","03","07:00","23.2","","14.7","","58","","4","","7","","24.1","","99.99","","27","","","","Mainly Clear"
"2018-07-03 08:00","2018","07","03","08:00","25.3","","15.1","","53","","1","","12","","24.1","","100.02","","29","","","","NA"
"2018-07-03 09:00","2018","07","03","09:00","27.5","","15.3","","47","","1","","13","","24.1","","100.05","","32","","","","NA"
"2018-07-03 10:00","2018","07","03","10:00","28.5","","14.9","","43","","7","","5","","24.1","","100.08","","32","","","","Clear"
"2018-07-03 11:00","2018","07","03","11:00","29.8","","13.9","","37","","12","","5","","24.1","","100.08","","33","","","","NA"
"2018-07-03 12:00","2018","07","03","12:00","30.8","","16.7","","42","","21","","17","","24.1","","100.08","","36","","","","NA"
"2018-07-03 13:00","2018","07","03","13:00","29.9","","15.7","","42","","12","","15","","24.1","","100.10","","34","","","","Mainly Clear"
"2018-07-03 14:00","2018","07","03","14:00","30.8","","15.8","","40","","14","","12","","24.1","","100.08","","35","","","","NA"
"2018-07-03 15:00","2018","07","03","15:00","30.3","","14.8","","38","","16","","14","","24.1","","100.09","","34","","","","NA"
"2018-07-03 16:00","2018","07","03","16:00","30.7","","15.0","","38","","11","","10","","24.1","","100.08","","35","","","","Mainly Clear"
"2018-07-03 17:00","2018","07","03","17:00","30.6","","14.8","","38","","10","","10","","24.1","","100.04","","34","","","","NA"
"2018-07-03 18:00","2018","07","03","18:00","30.1","","14.5","","38","","9","","13","","24.1","","100.04","","34","","","","NA"
"2018-07-03 19:00","2018","07","03","19:00","28.8","","12.0","","35","","9","","14","","24.1","","100.02","","31","","","","Mainly Clear"
"2018-07-03 20:00","2018","07","03","20:00","27.4","","12.4","","39","","9","","9","","24.1","","100.06","","30","","","","NA"
"2018-07-03 21:00","2018","07","03","21:00","26.2","","13.3","","44","","16","","11","","24.1","","100.12","","29","","","","NA"
"2018-07-03 22:00","2018","07","03","22:00","24.3","","13.7","","51","","10","","5","","24.1","","100.11","","27","","","","Clear"
"2018-07-03 23:00","2018","07","03","23:00","22.2","","14.2","","60","","36","","3","","24.1","","100.14","","26","","","","NA"
"2018-07-04 00:00","2018","07","04","00:00","20.3","","14.5","","69","","1","","6","","24.1","","100.13","","","","","","NA"
"2018-07-04 01:00","2018","07","04","01:00","19.3","","14.5","","73","","36","","3","","24.1","","100.09","","","","","","Clear"
"2018-07-04 02:00","2018","07","04","02:00","19.5","","14.3","","72","","32","","4","","24.1","","100.10","","","","","","NA"
"2018-07-04 03:00","2018","07","04","03:00","18.2","","14.1","","77","","36","","2","","24.1","","100.10","","","","","","NA"
"2018-07-04 04:00","2018","07","04","04:00","17.5","","14.2","","81","","36","","2","","24.1","","100.12","","","","","","Clear"
"2018-07-04 05:00","2018","07","04","05:00","18.1","","13.2","","73","","35","","5","","24.1","","100.17","","","","","","NA"
"2018-07-04 06:00","2018","07","04","06:00","20.6","","14.1","","66","","36","","5","","24.1","","100.24","","","","","","NA"
"2018-07-04 07:00","2018","07","04","07:00","23.4","","14.4","","57","","5","","9","","24.1","","100.24","","27","","","","Mainly Clear"
"2018-07-04 08:00","2018","07","04","08:00","25.9","","15.2","","51","","11","","16","","24.1","","100.24","","30","","","","NA"
"2018-07-04 09:00","2018","07","04","09:00","27.1","","14.7","","46","","9","","17","","24.1","","100.23","","31","","","","NA"
"2018-07-04 10:00","2018","07","04","10:00","28.6","","15.5","","44","","13","","15","","24.1","","100.23","","33","","","","Clear"
"2018-07-04 11:00","2018","07","04","11:00","29.4","","13.5","","37","","10","","16","","24.1","","100.24","","32","","","","NA"
"2018-07-04 12:00","2018","07","04","12:00","29.6","","13.8","","37","","10","","16","","24.1","","100.19","","33","","","","NA"
"2018-07-04 13:00","2018","07","04","13:00","30.3","","14.7","","38","","14","","14","","24.1","","100.14","","34","","","","Clear"
"2018-07-04 14:00","2018","07","04","14:00","31.0","","15.4","","38","","9","","10","","24.1","","100.08","","35","","","","NA"
"2018-07-04 15:00","2018","07","04","15:00","31.9","","15.2","","36","","7","","9","","24.1","","100.05","","36","","","","NA"
"2018-07-04 16:00","2018","07","04","16:00","32.6","","15.2","","35","","10","","8","","24.1","","100.00","","37","","","","Clear"
"2018-07-04 17:00","2018","07","04","17:00","32.6","","15.2","","34","","8","","13","","24.1","","99.99","","37","","","","NA"
"2018-07-04 18:00","2018","07","04","18:00","32.1","","14.9","","35","","12","","16","","24.1","","99.98","","36","","","","NA"
"2018-07-04 19:00","2018","07","04","19:00","30.6","","14.9","","38","","12","","13","","24.1","","99.99","","35","","","","Mainly Clear"
"2018-07-04 20:00","2018","07","04","20:00","28.5","","14.1","","41","","15","","13","","24.1","","99.99","","32","","","","NA"
"2018-07-04 21:00","2018","07","04","21:00","26.8","","13.8","","44","","16","","11","","24.1","","100.05","","30","","","","NA"
"2018-07-04 22:00","2018","07","04","22:00","25.5","","14.6","","50","","3","","3","","24.1","","100.08","","29","","","","Clear"
"2018-07-04 23:00","2018","07","04","23:00","24.9","","14.9","","53","","36","","3","","24.1","","100.04","","29","","","","NA"
"2018-07-05 00:00","2018","07","05","00:00","23.1","","16.1","","64","","2","","5","","24.1","","99.97","","28","","","","NA"
"2018-07-05 01:00","2018","07","05","01:00","22.5","","16.1","","67","","36","","1","","24.1","","99.94","","27","","","","Clear"
"2018-07-05 02:00","2018","07","05","02:00","22.4","","16.3","","68","","36","","3","","24.1","","99.92","","27","","","","NA"
"2018-07-05 03:00","2018","07","05","03:00","21.4","","16.3","","72","","36","","1","","24.1","","99.91","","26","","","","NA"
"2018-07-05 04:00","2018","07","05","04:00","21.1","","16.2","","73","","35","","3","","24.1","","99.94","","26","","","","Clear"
"2018-07-05 05:00","2018","07","05","05:00","21.8","","16.4","","71","","1","","5","","24.1","","99.94","","27","","","","NA"
"2018-07-05 06:00","2018","07","05","06:00","23.2","","17.0","","68","","14","","3","","24.1","","99.97","","28","","","","NA"
"2018-07-05 07:00","2018","07","05","07:00","26.1","","17.9","","60","","19","","6","","24.1","","99.99","","32","","","","Mostly Cloudy"
"2018-07-05 08:00","2018","07","05","08:00","28.1","","19.3","","58","","19","","10","","24.1","","99.96","","35","","","","NA"
"2018-07-05 09:00","2018","07","05","09:00","29.6","","20.3","","57","","15","","9","","20.9","","99.86","","37","","","","NA"
"2018-07-05 10:00","2018","07","05","10:00","31.5","","21.7","","55","","17","","8","","20.9","","99.82","","41","","","","Mostly Cloudy"
"2018-07-05 11:00","2018","07","05","11:00","32.1","","21.8","","54","","18","","17","","24.1","","99.78","","41","","","","NA"
"2018-07-05 12:00","2018","07","05","12:00","33.4","","20.8","","47","","16","","11","","24.1","","99.68","","42","","","","NA"
"2018-07-05 13:00","2018","07","05","13:00","33.4","","21.6","","49","","18","","18","","19.3","","99.63","","42","","","","Mostly Cloudy"
"2018-07-05 14:00","2018","07","05","14:00","32.0","","21.4","","53","","19","","19","","22.5","","99.52","","41","","","","NA"
"2018-07-05 15:00","2018","07","05","15:00","33.8","","22.8","","52","","19","","22","","19.3","","99.44","","44","","","","NA"
"2018-07-05 16:00","2018","07","05","16:00","31.6","","22.2","","57","","19","","26","","19.3","","99.41","","41","","","","Mostly Cloudy"
"2018-07-05 17:00","2018","07","05","17:00","22.3","","18.7","","80","","35","","34","","3.6","","99.45","","29","","","","Thunderstorms,Rain Showers,Fog"
"2018-07-05 18:00","2018","07","05","18:00","24.6","","22.2","","86","","15","","4","","19.3","","99.42","","34","","","","NA"
"2018-07-05 19:00","2018","07","05","19:00","23.5","","22.0","","91","","26","","14","","16.1","","99.47","","33","","","","Thunderstorms,Rain Showers"
"2018-07-05 20:00","2018","07","05","20:00","23.1","","22.0","","93","","27","","9","","11.3","","99.48","","32","","","","Thunderstorms,Rain Showers"
"2018-07-05 21:00","2018","07","05","21:00","22.8","","22.0","","95","","25","","6","","19.3","","99.41","","32","","","","NA"
"2018-07-05 22:00","2018","07","05","22:00","22.8","","21.4","","92","","27","","9","","16.1","","99.44","","32","","","","Mainly Clear"
"2018-07-05 23:00","2018","07","05","23:00","23.4","","19.1","","77","","32","","19","","12.9","","99.42","","30","","","","NA"
"2018-07-06 00:00","2018","07","06","00:00","21.9","","13.8","","60","","32","","21","","24.1","","99.43","","25","","","","NA"
"2018-07-06 01:00","2018","07","06","01:00","20.4","","11.9","","58","","32","","24","","24.1","","99.48","","","","","","Mainly Clear"
"2018-07-06 02:00","2018","07","06","02:00","18.7","","12.3","","66","","33","","18","","24.1","","99.52","","","","","","NA"
"2018-07-06 03:00","2018","07","06","03:00","18.0","","12.3","","69","","32","","20","","24.1","","99.53","","","","","","NA"
"2018-07-06 04:00","2018","07","06","04:00","17.6","","12.2","","70","","32","","26","","24.1","","99.58","","","","","","Mainly Clear"
"2018-07-06 05:00","2018","07","06","05:00","17.4","","12.3","","72","","32","","24","","24.1","","99.67","","","","","","NA"
"2018-07-06 06:00","2018","07","06","06:00","17.9","","13.0","","72","","33","","25","","24.1","","99.76","","","","","","NA"
"2018-07-06 07:00","2018","07","06","07:00","19.0","","12.6","","66","","33","","23","","24.1","","99.87","","","","","","Mainly Clear"
"2018-07-06 08:00","2018","07","06","08:00","19.4","","10.7","","56","","36","","27","","24.1","","99.94","","","","","","NA"
"2018-07-06 09:00","2018","07","06","09:00","20.3","","11.1","","55","","1","","25","","24.1","","99.98","","","","","","NA"
"2018-07-06 10:00","2018","07","06","10:00","20.1","","9.7","","51","","34","","32","","24.1","","100.04","","","","","","Clear"
"2018-07-06 11:00","2018","07","06","11:00","20.7","","9.4","","48","","34","","34","","24.1","","100.11","","","","","","NA"
"2018-07-06 12:00","2018","07","06","12:00","21.1","","10.5","","50","","35","","22","","24.1","","100.14","","","","","","NA"
"2018-07-06 13:00","2018","07","06","13:00","22.1","","8.9","","42","","35","","22","","24.1","","100.14","","","","","","Clear"
"2018-07-06 14:00","2018","07","06","14:00","22.6","","9.4","","42","","1","","22","","24.1","","100.12","","","","","","NA"
"2018-07-06 15:00","2018","07","06","15:00","22.7","","10.8","","46","","31","","20","","24.1","","100.10","","","","","","NA"
"2018-07-06 16:00","2018","07","06","16:00","22.5","","11.0","","48","","32","","19","","24.1","","100.08","","","","","","Clear"
"2018-07-06 17:00","2018","07","06","17:00","22.0","","10.8","","48","","35","","25","","24.1","","100.10","","","","","","NA"
"2018-07-06 18:00","2018","07","06","18:00","20.9","","8.2","","43","","33","","28","","24.1","","100.12","","","","","","NA"
"2018-07-06 19:00","2018","07","06","19:00","20.1","","7.4","","43","","33","","20","","24.1","","100.14","","","","","","Clear"
"2018-07-06 20:00","2018","07","06","20:00","18.8","","6.5","","44","","33","","15","","24.1","","100.20","","","","","","NA"
"2018-07-06 21:00","2018","07","06","21:00","17.7","","7.1","","49","","33","","14","","24.1","","100.30","","","","","","NA"
"2018-07-06 22:00","2018","07","06","22:00","16.1","","8.0","","58","","34","","7","","24.1","","100.33","","","","","","Clear"
"2018-07-06 23:00","2018","07","06","23:00"
"2018-07-07 00:00","2018","07","07","00:00"
"2018-07-07 01:00","2018","07","07","01:00"
"2018-07-07 02:00","2018","07","07","02:00","13.6","","8.7","","72","","34","","7","","24.1","","100.40","","","","","","NA"
"2018-07-07 03:00","2018","07","07","03:00","13.4","","7.8","","69","","34","","8","","24.1","","100.39","","","","","","NA"
"2018-07-07 04:00","2018","07","07","04:00","13.1","","7.8","","70","","35","","9","","24.1","","100.39","","","","","","Clear"
"2018-07-07 05:00","2018","07","07","05:00","13.9","","7.7","","66","","35","","6","","24.1","","100.42","","","","","","NA"
"2018-07-07 06:00","2018","07","07","06:00","15.3","","8.6","","64","","3","","3","","24.1","","100.49","","","","","","NA"
"2018-07-07 07:00","2018","07","07","07:00","18.5","","10.2","","58","","1","","6","","24.1","","100.51","","","","","","Clear"
"2018-07-07 08:00","2018","07","07","08:00","20.6","","10.1","","50","","6","","3","","24.1","","100.53","","","","","","NA"
"2018-07-07 09:00","2018","07","07","09:00","22.4","","8.9","","42","","8","","3","","24.1","","100.58","","","","","","NA"
"2018-07-07 10:00","2018","07","07","10:00","23.8","","8.5","","37","","32","","5","","24.1","","100.56","","","","","","Clear"
"2018-07-07 11:00","2018","07","07","11:00","24.3","","7.4","","33","","3","","7","","24.1","","100.55","","","","","","NA"
"2018-07-07 12:00","2018","07","07","12:00","25.6","","9.8","","36","","20","","11","","24.1","","100.49","","27","","","","NA"
"2018-07-07 13:00","2018","07","07","13:00","25.6","","8.2","","33","","21","","5","","24.1","","100.41","","26","","","","Mainly Clear"
"2018-07-07 14:00","2018","07","07","14:00","26.2","","10.0","","36","","20","","20","","24.1","","100.38","","27","","","","NA"
"2018-07-07 15:00","2018","07","07","15:00","26.2","","9.2","","34","","19","","21","","24.1","","100.41","","27","","","","NA"
"2018-07-07 16:00","2018","07","07","16:00","26.4","","8.6","","32","","19","","18","","24.1","","100.35","","27","","","","Clear"
"2018-07-07 17:00","2018","07","07","17:00","25.8","","8.1","","32","","19","","14","","24.1","","100.30","","26","","","","NA"
"2018-07-07 18:00","2018","07","07","18:00","25.0","","7.1","","31","","18","","9","","24.1","","100.26","","25","","","","NA"
"2018-07-07 19:00","2018","07","07","19:00","24.1","","7.2","","33","","18","","17","","24.1","","100.26","","","","","","Mainly Clear"
"2018-07-07 20:00","2018","07","07","20:00","21.6","","8.3","","42","","19","","11","","24.1","","100.26","","","","","","NA"
"2018-07-07 21:00","2018","07","07","21:00","20.6","","9.1","","47","","18","","9","","22.5","","100.27","","","","","","NA"
"2018-07-07 22:00","2018","07","07","22:00","20.4","","8.9","","47","","19","","4","","24.1","","100.30","","","","","","Mainly Clear"
"2018-07-07 23:00","2018","07","07","23:00","19.8","","9.6","","51","","27","","5","","24.1","","100.30","","","","","","NA"
"2018-07-08 00:00","2018","07","08","00:00","17.1","","10.7","","66","","36","","2","","24.1","","100.27","","","","","","NA"
"2018-07-08 01:00","2018","07","08","01:00","15.9","","10.9","","72","","4","","4","","24.1","","100.25","","","","","","Clear"
"2018-07-08 02:00","2018","07","08","02:00","15.4","","10.7","","73","","36","","3","","24.1","","100.23","","","","","","NA"
"2018-07-08 03:00","2018","07","08","03:00","14.9","","11.4","","79","","35","","3","","24.1","","100.23","","","","","","NA"
"2018-07-08 04:00","2018","07","08","04:00","14.2","","11.2","","82","","34","","7","","24.1","","100.31","","","","","","Mostly Cloudy"
"2018-07-08 05:00","2018","07","08","05:00","14.3","","11.2","","82","","36","","2","","24.1","","100.34","","","","","","NA"
"2018-07-08 06:00","2018","07","08","06:00","16.0","","12.5","","79","","36","","2","","24.1","","100.36","","","","","","NA"
"2018-07-08 07:00","2018","07","08","07:00","19.6","","14.0","","70","","36","","2","","24.1","","100.39","","","","","","Mainly Clear"
"2018-07-08 08:00","2018","07","08","08:00","22.8","","12.7","","53","","16","","4","","24.1","","100.40","","25","","","","NA"
"2018-07-08 09:00","2018","07","08","09:00","24.7","","11.6","","43","","18","","13","","24.1","","100.37","","27","","","","NA"
"2018-07-08 10:00","2018","07","08","10:00","25.7","","11.3","","40","","21","","9","","24.1","","100.35","","28","","","","Clear"
"2018-07-08 11:00","2018","07","08","11:00","26.4","","11.2","","38","","24","","10","","24.1","","100.32","","28","","","","NA"
"2018-07-08 12:00","2018","07","08","12:00","27.2","","12.1","","39","","20","","8","","24.1","","100.28","","30","","","","NA"
"2018-07-08 13:00","2018","07","08","13:00","27.9","","12.6","","38","","18","","11","","24.1","","100.23","","30","","","","Clear"
"2018-07-08 14:00","2018","07","08","14:00","28.7","","13.6","","39","","23","","13","","24.1","","100.15","","32","","","","NA"
"2018-07-08 15:00","2018","07","08","15:00","29.0","","13.4","","38","","18","","19","","24.1","","100.07","","32","","","","NA"
"2018-07-08 16:00","2018","07","08","16:00","29.2","","14.0","","39","","21","","17","","24.1","","100.05","","33","","","","Clear"
"2018-07-08 17:00","2018","07","08","17:00","28.3","","13.7","","40","","18","","23","","24.1","","100.06","","31","","","","NA"
"2018-07-08 18:00","2018","07","08","18:00","27.6","","12.4","","38","","18","","26","","24.1","","100.01","","30","","","","NA"
"2018-07-08 19:00","2018","07","08","19:00","26.4","","11.2","","38","","19","","20","","24.1","","99.99","","28","","","","Clear"
"2018-07-08 20:00","2018","07","08","20:00","24.8","","10.4","","40","","19","","12","","24.1","","99.96","","26","","","","NA"
"2018-07-08 21:00","2018","07","08","21:00","23.3","","10.3","","43","","19","","11","","24.1","","99.92","","25","","","","NA"
"2018-07-08 22:00","2018","07","08","22:00","22.5","","11.5","","49","","21","","7","","24.1","","99.93","","25","","","","Clear"
"2018-07-08 23:00","2018","07","08","23:00","22.3","","10.4","","46","","24","","6","","24.1","","99.93","","","","","","NA"
"2018-07-09 00:00","2018","07","09","00:00","20.8","","10.2","","50","","25","","4","","24.1","","99.96","","","","","","NA"
"2018-07-09 01:00","2018","07","09","01:00","19.9","","9.6","","51","","26","","4","","24.1","","99.95","","","","","","Clear"
"2018-07-09 02:00","2018","07","09","02:00","18.9","","8.4","","50","","23","","8","","24.1","","99.91","","","","","","NA"
"2018-07-09 03:00","2018","07","09","03:00","17.8","","8.4","","54","","30","","5","","24.1","","99.92","","","","","","NA"
"2018-07-09 04:00","2018","07","09","04:00","16.3","","8.8","","61","","4","","4","","24.1","","99.87","","","","","","Clear"
"2018-07-09 05:00","2018","07","09","05:00","16.8","","9.1","","60","","29","","4","","24.1","","99.88","","","","","","NA"
"2018-07-09 06:00","2018","07","09","06:00","18.3","","10.0","","58","","26","","7","","24.1","","99.84","","","","","","NA"
"2018-07-09 07:00","2018","07","09","07:00","20.9","","10.5","","51","","24","","10","","24.1","","99.80","","","","","","Clear"
"2018-07-09 08:00","2018","07","09","08:00","23.7","","12.5","","49","","25","","7","","24.1","","99.79","","26","","","","NA"
"2018-07-09 09:00","2018","07","09","09:00","26.2","","14.3","","47","","23","","10","","24.1","","99.73","","30","","","","NA"
"2018-07-09 10:00","2018","07","09","10:00","28.2","","14.2","","42","","28","","12","","24.1","","99.70","","32","","","","Clear"
"2018-07-09 11:00","2018","07","09","11:00","29.9","","13.8","","37","","24","","16","","24.1","","99.65","","33","","","","NA"
"2018-07-09 12:00","2018","07","09","12:00","30.3","","13.5","","35","","28","","17","","24.1","","99.61","","33","","","","NA"
"2018-07-09 13:00","2018","07","09","13:00","30.8","","14.9","","38","","27","","16","","24.1","","99.54","","35","","","","Clear"
"2018-07-09 14:00","2018","07","09","14:00","32.1","","13.7","","32","","26","","11","","24.1","","99.47","","35","","","","NA"
"2018-07-09 15:00","2018","07","09","15:00","32.3","","13.3","","31","","25","","16","","24.1","","99.42","","35","","","","NA"
"2018-07-09 16:00","2018","07","09","16:00","32.3","","13.1","","31","","26","","15","","24.1","","99.36","","35","","","","Mainly Clear"
"2018-07-09 17:00","2018","07","09","17:00","32.0","","11.5","","28","","28","","16","","24.1","","99.30","","34","","","","NA"
"2018-07-09 18:00","2018","07","09","18:00","31.7","","11.7","","29","","27","","11","","24.1","","99.26","","34","","","","NA"
"2018-07-09 19:00","2018","07","09","19:00","30.1","","12.0","","32","","27","","13","","24.1","","99.29","","32","","","","Mainly Clear"
"2018-07-09 20:00","2018","07","09","20:00","28.3","","13.1","","39","","29","","10","","24.1","","99.33","","31","","","","NA"
"2018-07-09 21:00","2018","07","09","21:00","26.9","","13.1","","42","","28","","8","","24.1","","99.35","","30","","","","NA"
"2018-07-09 22:00","2018","07","09","22:00","25.2","","17.1","","60","","22","","10","","24.1","","99.32","","31","","","","Clear"
